expression,meaning,example,domain
unl@how^0.92*rfn^0.54,Compositional expression using A@B^X*C^Y,unl@how^0.92*rfn^0.54,multi-intensity
conv@dou^0.18*aim^0.66,Compositional expression using A@B^X*C^Y,conv@dou^0.18*aim^0.66,multi-intensity
chk@nos^0.90*nov^0.83,Compositional expression using A@B^X*C^Y,chk@nos^0.90*nov^0.83,multi-intensity
prf@abo^0.18*dul^0.66,Compositional expression using A@B^X*C^Y,prf@abo^0.18*dul^0.66,multi-intensity
ant@cav^0.85*rit^0.61,Compositional expression using A@B^X*C^Y,ant@cav^0.85*rit^0.61,multi-intensity
don@bra^0.23*asm^0.39,Compositional expression using A@B^X*C^Y,don@bra^0.23*asm^0.39,multi-intensity
aro@adj^0.87*gol^0.73,Compositional expression using A@B^X*C^Y,aro@adj^0.87*gol^0.73,multi-intensity
seh@clst^0.32*pln^0.62,Compositional expression using A@B^X*C^Y,seh@clst^0.32*pln^0.62,multi-intensity
applicative@oft^0.75*glt^0.14,Compositional expression using A@B^X*C^Y,applicative@oft^0.75*glt^0.14,multi-intensity
tau@nan^0.93*bri^0.76,Compositional expression using A@B^X*C^Y,tau@nan^0.93*bri^0.76,multi-intensity
anch@syn^0.25*tig^0.35,Compositional expression using A@B^X*C^Y,anch@syn^0.25*tig^0.35,multi-intensity
own@ocp^0.37*woo^0.73,Compositional expression using A@B^X*C^Y,own@ocp^0.37*woo^0.73,multi-intensity
ore@mkt^0.28*per^0.44,Compositional expression using A@B^X*C^Y,ore@mkt^0.28*per^0.44,multi-intensity
leg@combinator^0.14*yld^0.65,Compositional expression using A@B^X*C^Y,leg@combinator^0.14*yld^0.65,multi-intensity
fis@clb^0.93*cor^0.77,Compositional expression using A@B^X*C^Y,fis@clb^0.93*cor^0.77,multi-intensity
aft@woo^0.49*sup^0.49,Compositional expression using A@B^X*C^Y,aft@woo^0.49*sup^0.49,multi-intensity
thr@wou^0.53*wak^0.41,Compositional expression using A@B^X*C^Y,thr@wou^0.53*wak^0.41,multi-intensity
fiber@vld^0.22*zen^0.48,Compositional expression using A@B^X*C^Y,fiber@vld^0.22*zen^0.48,multi-intensity
idl@hid^0.79*rig^0.59,Compositional expression using A@B^X*C^Y,idl@hid^0.79*rig^0.59,multi-intensity
len@flr^0.59*alw^0.73,Compositional expression using A@B^X*C^Y,len@flr^0.59*alw^0.73,multi-intensity
tro@alw^0.72*bel^0.79,Compositional expression using A@B^X*C^Y,tro@alw^0.72*bel^0.79,multi-intensity
dqe@dialectic^0.48*alg^0.52,Compositional expression using A@B^X*C^Y,dqe@dialectic^0.48*alg^0.52,multi-intensity
ene@alo^0.44*lif^0.93,Compositional expression using A@B^X*C^Y,ene@alo^0.44*lif^0.93,multi-intensity
and@kin^0.84*ome^0.61,Compositional expression using A@B^X*C^Y,and@kin^0.84*ome^0.61,multi-intensity
jar@out^0.38*neg^0.81,Compositional expression using A@B^X*C^Y,jar@out^0.38*neg^0.81,multi-intensity
air@pov^0.38*raw^0.92,Compositional expression using A@B^X*C^Y,air@pov^0.38*raw^0.92,multi-intensity
box@ubu^0.37*nar^0.81,Compositional expression using A@B^X*C^Y,box@ubu^0.37*nar^0.81,multi-intensity
fro@sno^0.84*aga^0.36,Compositional expression using A@B^X*C^Y,fro@sno^0.84*aga^0.36,multi-intensity
fam@cln^0.23*vir^0.47,Compositional expression using A@B^X*C^Y,fam@cln^0.23*vir^0.47,multi-intensity
gri@ugl^0.51*telo^0.21,Compositional expression using A@B^X*C^Y,gri@ugl^0.51*telo^0.21,multi-intensity
cub@giv^0.56*str^0.35,Compositional expression using A@B^X*C^Y,cub@giv^0.56*str^0.35,multi-intensity
ergo@stg^0.44*lif^0.15,Compositional expression using A@B^X*C^Y,ergo@stg^0.44*lif^0.15,multi-intensity
cont@sna^0.65*pre^0.10,Compositional expression using A@B^X*C^Y,cont@sna^0.65*pre^0.10,multi-intensity
win@som^0.58*get^0.63,Compositional expression using A@B^X*C^Y,win@som^0.58*get^0.63,multi-intensity
hwy@hum^0.15*bon^0.49,Compositional expression using A@B^X*C^Y,hwy@hum^0.15*bon^0.49,multi-intensity
jus@els^0.41*geo^0.13,Compositional expression using A@B^X*C^Y,jus@els^0.41*geo^0.13,multi-intensity
fol@swe^0.78*mul^0.45,Compositional expression using A@B^X*C^Y,fol@swe^0.78*mul^0.45,multi-intensity
morpheme@jok^0.46*ben^0.70,Compositional expression using A@B^X*C^Y,morpheme@jok^0.46*ben^0.70,multi-intensity
kik@drk^0.21*hid^0.18,Compositional expression using A@B^X*C^Y,kik@drk^0.21*hid^0.18,multi-intensity
lft@sev^0.62*neg^0.74,Compositional expression using A@B^X*C^Y,lft@sev^0.62*neg^0.74,multi-intensity
ben@wre^0.58*dra^0.44,Compositional expression using A@B^X*C^Y,ben@wre^0.58*dra^0.44,multi-intensity
ify@lio^0.84*sad^0.83,Compositional expression using A@B^X*C^Y,ify@lio^0.84*sad^0.83,multi-intensity
gro@rar^0.16*prb^0.54,Compositional expression using A@B^X*C^Y,gro@rar^0.16*prb^0.54,multi-intensity
allophone@arc^0.76*bou^0.74,Compositional expression using A@B^X*C^Y,allophone@arc^0.76*bou^0.74,multi-intensity
clr@sig^0.53*pry^0.24,Compositional expression using A@B^X*C^Y,clr@sig^0.53*pry^0.24,multi-intensity
scu@llm^0.84*hea^0.11,Compositional expression using A@B^X*C^Y,scu@llm^0.84*hea^0.11,multi-intensity
ski@eid^0.28*kar^0.17,Compositional expression using A@B^X*C^Y,ski@eid^0.28*kar^0.17,multi-intensity
pit@def^0.86*if^0.85,Compositional expression using A@B^X*C^Y,pit@def^0.86*if^0.85,multi-intensity
nil@lir^0.49*gar^0.67,Compositional expression using A@B^X*C^Y,nil@lir^0.49*gar^0.67,multi-intensity
tog@put^0.17*sch^0.27,Compositional expression using A@B^X*C^Y,tog@put^0.17*sch^0.27,multi-intensity
ful@echo^0.17*chk^0.67,Compositional expression using A@B^X*C^Y,ful@echo^0.17*chk^0.67,multi-intensity
std@ana^0.94*lak^0.88,Compositional expression using A@B^X*C^Y,std@ana^0.94*lak^0.88,multi-intensity
avi@aut^0.18*dur^0.70,Compositional expression using A@B^X*C^Y,avi@aut^0.18*dur^0.70,multi-intensity
mac@soc^0.46*med^0.68,Compositional expression using A@B^X*C^Y,mac@soc^0.46*med^0.68,multi-intensity
few@slp^0.54*lim^0.18,Compositional expression using A@B^X*C^Y,few@slp^0.54*lim^0.18,multi-intensity
crsn@fiber^0.71*sub^0.27,Compositional expression using A@B^X*C^Y,crsn@fiber^0.71*sub^0.27,multi-intensity
gar@dry^0.69*fut^0.55,Compositional expression using A@B^X*C^Y,gar@dry^0.69*fut^0.55,multi-intensity
nut\rsn*dat:whi^0.58,Compositional expression using A\B*C:D^X,nut\rsn*dat:whi^0.58,conditional
cap\tig*lft:rem^0.14,Compositional expression using A\B*C:D^X,cap\tig*lft:rem^0.14,conditional
frm\esc*seh:key^0.41,Compositional expression using A\B*C:D^X,frm\esc*seh:key^0.41,conditional
liq\soc*pai:gue^0.38,Compositional expression using A\B*C:D^X,liq\soc*pai:gue^0.38,conditional
hlu\dfc*avg:itr^0.44,Compositional expression using A\B*C:D^X,hlu\dfc*avg:itr^0.44,conditional
monoid\wud*los:riv^0.62,Compositional expression using A\B*C:D^X,monoid\wud*los:riv^0.62,conditional
epi\mor*yon:gol^0.38,Compositional expression using A\B*C:D^X,epi\mor*yon:gol^0.38,conditional
xia\blk*tea:ave^0.51,Compositional expression using A\B*C:D^X,xia\blk*tea:ave^0.51,conditional
netw\prt*mea:cst^0.61,Compositional expression using A\B*C:D^X,netw\prt*mea:cst^0.61,conditional
pkg\avo*bri:prx^0.88,Compositional expression using A\B*C:D^X,pkg\avo*bri:prx^0.88,conditional
sea\via*few:seh^0.22,Compositional expression using A\B*C:D^X,sea\via*few:seh^0.22,conditional
bnd\arc*mid:lak^0.39,Compositional expression using A\B*C:D^X,bnd\arc*mid:lak^0.39,conditional
saw\dea*pra:cur^0.78,Compositional expression using A\B*C:D^X,saw\dea*pra:cur^0.78,conditional
tan\poi*oft:kni^0.27,Compositional expression using A\B*C:D^X,tan\poi*oft:kni^0.27,conditional
dna\mov*sar:equ^0.45,Compositional expression using A\B*C:D^X,dna\mov*sar:equ^0.45,conditional
ant\midf*pok:cla^0.72,Compositional expression using A\B*C:D^X,ant\midf*pok:cla^0.72,conditional
rou\phr*agg:abs^0.65,Compositional expression using A\B*C:D^X,rou\phr*agg:abs^0.65,conditional
fwd\app*dra:await^0.61,Compositional expression using A\B*C:D^X,fwd\app*dra:await^0.61,conditional
roc\fal*hyp:ask^0.55,Compositional expression using A\B*C:D^X,roc\fal*hyp:ask^0.55,conditional
trait\pig*lef:tpe^0.40,Compositional expression using A\B*C:D^X,trait\pig*lef:tpe^0.40,conditional
lattice\hof*nud:rsn^0.19,Compositional expression using A\B*C:D^X,lattice\hof*nud:rsn^0.19,conditional
blk\don*scr:invariant^0.89,Compositional expression using A\B*C:D^X,blk\don*scr:invariant^0.89,conditional
spo\scu*pos:sat^0.14,Compositional expression using A\B*C:D^X,spo\scu*pos:sat^0.14,conditional
rit\dim*fmt:hor^0.91,Compositional expression using A\B*C:D^X,rit\dim*fmt:hor^0.91,conditional
ion\usr*bng:not^0.52,Compositional expression using A\B*C:D^X,ion\usr*bng:not^0.52,conditional
eff\acr*whe:cen^0.54,Compositional expression using A\B*C:D^X,eff\acr*whe:cen^0.54,conditional
mac\eld*can:unl^0.67,Compositional expression using A\B*C:D^X,mac\eld*can:unl^0.67,conditional
non\wes*whn:embd^0.68,Compositional expression using A\B*C:D^X,non\wes*whn:embd^0.68,conditional
ene\age*dre:riv^0.59,Compositional expression using A\B*C:D^X,ene\age*dre:riv^0.59,conditional
too\goo*wol:due^0.36,Compositional expression using A\B*C:D^X,too\goo*wol:due^0.36,conditional
allomorph\has*contravariant:aer^0.47,Compositional expression using A\B*C:D^X,allomorph\has*contravariant:aer^0.47,conditional
dee\fnd*aci:flat^0.33,Compositional expression using A\B*C:D^X,dee\fnd*aci:flat^0.33,conditional
wri\slo*pyr:wax^0.88,Compositional expression using A\B*C:D^X,wri\slo*pyr:wax^0.88,conditional
lex\yet*tpe:sho^0.92,Compositional expression using A\B*C:D^X,lex\yet*tpe:sho^0.92,conditional
saw\obj*egg:thu^0.44,Compositional expression using A\B*C:D^X,saw\obj*egg:thu^0.44,conditional
chk\woo*anch:hlu^0.88,Compositional expression using A\B*C:D^X,chk\woo*anch:hlu^0.88,conditional
drft\veg*wit:ontology^0.19,Compositional expression using A\B*C:D^X,drft\veg*wit:ontology^0.19,conditional
pur\max*mds:min^0.75,Compositional expression using A\B*C:D^X,pur\max*mds:min^0.75,conditional
if\frm*ban:unt^0.67,Compositional expression using A\B*C:D^X,if\frm*ban:unt^0.67,conditional
fis\mcal*giv:geo^0.28,Compositional expression using A\B*C:D^X,fis\mcal*giv:geo^0.28,conditional
blk\attn*gen:mus^0.70,Compositional expression using A\B*C:D^X,blk\attn*gen:mus^0.70,conditional
why\rul*or:res^0.79,Compositional expression using A\B*C:D^X,why\rul*or:res^0.79,conditional
tmo\get*hol:dar^0.74,Compositional expression using A\B*C:D^X,tmo\get*hol:dar^0.74,conditional
ant\fmt*maj:option^0.11,Compositional expression using A\B*C:D^X,ant\fmt*maj:option^0.11,conditional
ben\fro*bea:record^0.65,Compositional expression using A\B*C:D^X,ben\fro*bea:record^0.65,conditional
duc\allomorph*morphology:tkn^0.34,Compositional expression using A\B*C:D^X,duc\allomorph*morphology:tkn^0.34,conditional
agt\hlu*cyc:mkt^0.12,Compositional expression using A\B*C:D^X,agt\hlu*cyc:mkt^0.12,conditional
ist\aim*roo:lak^0.33,Compositional expression using A\B*C:D^X,ist\aim*roo:lak^0.33,conditional
tru\ena*era:gro^0.66,Compositional expression using A\B*C:D^X,tru\ena*era:gro^0.66,conditional
ubk\lgs*wax:dat^0.46,Compositional expression using A\B*C:D^X,ubk\lgs*wax:dat^0.46,conditional
san\max*cal:shr^0.36,Compositional expression using A\B*C:D^X,san\max*cal:shr^0.36,conditional
leg\sma*ada:crys^0.25,Compositional expression using A\B*C:D^X,leg\sma*ada:crys^0.25,conditional
vsn\pil*fak:rof^0.55,Compositional expression using A\B*C:D^X,vsn\pil*fak:rof^0.55,conditional
alg\dil*disjoint:aut^0.90,Compositional expression using A\B*C:D^X,alg\dil*disjoint:aut^0.90,conditional
new\gua*cls:los^0.48,Compositional expression using A\B*C:D^X,new\gua*cls:los^0.48,conditional
cli\dis*und:mix^0.22,Compositional expression using A\B*C:D^X,cli\dis*und:mix^0.22,conditional
spcy\hev*mrg:pru^0.54,Compositional expression using A\B*C:D^X,spcy\hev*mrg:pru^0.54,conditional
foldable\boa*nos:san^0.50,Compositional expression using A\B*C:D^X,foldable\boa*nos:san^0.50,conditional
eac\tru*pot:own^0.20,Compositional expression using A\B*C:D^X,eac\tru*pot:own^0.20,conditional
lef\bik*inf:hbl^0.59,Compositional expression using A\B*C:D^X,lef\bik*inf:hbl^0.59,conditional
sle\wol*otp:hea^0.38,Compositional expression using A\B*C:D^X,sle\wol*otp:hea^0.38,conditional
ort\dil*div:aim^0.24,Compositional expression using A\B*C:D^X,ort\dil*div:aim^0.24,conditional
all\cln*vlu:grt^0.43,Compositional expression using A\B*C:D^X,all\cln*vlu:grt^0.43,conditional
poi\bot*anch:lambda^0.22,Compositional expression using A\B*C:D^X,poi\bot*anch:lambda^0.22,conditional
sin\thn*eat:ist^0.90,Compositional expression using A\B*C:D^X,sin\thn*eat:ist^0.90,conditional
rtr\lst*org:pyr^0.12,Compositional expression using A\B*C:D^X,rtr\lst*org:pyr^0.12,conditional
man\era*itr:otp^0.14,Compositional expression using A\B*C:D^X,man\era*itr:otp^0.14,conditional
dut\bee*anch:evi^0.11,Compositional expression using A\B*C:D^X,dut\bee*anch:evi^0.11,conditional
har\rar*sta:hei^0.86,Compositional expression using A\B*C:D^X,har\rar*sta:hei^0.86,conditional
ner\bot*gal:fnc^0.64,Compositional expression using A\B*C:D^X,ner\bot*gal:fnc^0.64,conditional
fun\fiber*isl:pla^0.78,Compositional expression using A\B*C:D^X,fun\fiber*isl:pla^0.78,conditional
ulk\materialism*rcv:rea^0.43,Compositional expression using A\B*C:D^X,ulk\materialism*rcv:rea^0.43,conditional
option\opa*rna:kei^0.83,Compositional expression using A\B*C:D^X,option\opa*rna:kei^0.83,conditional
aes\fra*spcy:fox^0.41,Compositional expression using A\B*C:D^X,aes\fra*spcy:fox^0.41,conditional
spi\flat*tou:rdy^0.22,Compositional expression using A\B*C:D^X,spi\flat*tou:rdy^0.22,conditional
sad\upd*luc:box^0.27,Compositional expression using A\B*C:D^X,sad\upd*luc:box^0.27,conditional
dqe\riv*sic:rem^0.73,Compositional expression using A\B*C:D^X,dqe\riv*sic:rem^0.73,conditional
err\rit*beff:que^0.78,Compositional expression using A\B*C:D^X,err\rit*beff:que^0.78,conditional
sec\aqu*htl:egg^0.51,Compositional expression using A\B*C:D^X,sec\aqu*htl:egg^0.51,conditional
jum\tas*rsn:cas^0.62,Compositional expression using A\B*C:D^X,jum\tas*rsn:cas^0.62,conditional
inflection\lgs*rum:coh^0.44,Compositional expression using A\B*C:D^X,inflection\lgs*rum:coh^0.44,conditional
far\hid*scr:bal^0.58,Compositional expression using A\B*C:D^X,far\hid*scr:bal^0.58,conditional
any\she*hei:all^0.60,Compositional expression using A\B*C:D^X,any\she*hei:all^0.60,conditional
puz\flo*iterator:wan^0.20,Compositional expression using A\B*C:D^X,puz\flo*iterator:wan^0.20,conditional
cre\kni*mem:typ^0.58,Compositional expression using A\B*C:D^X,cre\kni*mem:typ^0.58,conditional
spk\flu*dup:trampoline^0.42,Compositional expression using A\B*C:D^X,spk\flu*dup:trampoline^0.42,conditional
cont\fre*nan:cow^0.27,Compositional expression using A\B*C:D^X,cont\fre*nan:cow^0.27,conditional
yld\pun*disjoint:cat^0.35,Compositional expression using A\B*C:D^X,yld\pun*disjoint:cat^0.35,conditional
fun\ric*lir:pat^0.72,Compositional expression using A\B*C:D^X,fun\ric*lir:pat^0.72,conditional
bit\mix*tal:non^0.42,Compositional expression using A\B*C:D^X,bit\mix*tal:non^0.42,conditional
vod\lft*alv:sal^0.18,Compositional expression using A\B*C:D^X,vod\lft*alv:sal^0.18,conditional
pri\traversable*asm:pin^0.62,Compositional expression using A\B*C:D^X,pri\traversable*asm:pin^0.62,conditional
crsn\lik*lim:sum^0.54,Compositional expression using A\B*C:D^X,crsn\lik*lim:sum^0.54,conditional
ign\bri*vsn:sou^0.54,Compositional expression using A\B*C:D^X,ign\bri*vsn:sou^0.54,conditional
rec\wke*mut:loop^0.22,Compositional expression using A\B*C:D^X,rec\wke*mut:loop^0.22,conditional
pal\xia*zen:amb^0.66,Compositional expression using A\B*C:D^X,pal\xia*zen:amb^0.66,conditional
eps\gle*chst:spi^0.95,Compositional expression using A\B*C:D^X,eps\gle*chst:spi^0.95,conditional
bea\com*dia:gle^0.23,Compositional expression using A\B*C:D^X,bea\com*dia:gle^0.23,conditional
puk\dif*inp:dur^0.23,Compositional expression using A\B*C:D^X,puk\dif*inp:dur^0.23,conditional
drk\mtr*air:fnc^0.94,Compositional expression using A\B*C:D^X,drk\mtr*air:fnc^0.94,conditional
(ify@due)^0.64\(poo@ruf),Compositional expression using (A@B)^X\(C@D),(ify@due)^0.64\(poo@ruf),intensity
(sem@ion)^0.86\(cyc@inf),Compositional expression using (A@B)^X\(C@D),(sem@ion)^0.86\(cyc@inf),intensity
(arg@cow)^0.44\(han@val),Compositional expression using (A@B)^X\(C@D),(arg@cow)^0.44\(han@val),intensity
(seh@ver)^0.12\(lir@net),Compositional expression using (A@B)^X\(C@D),(seh@ver)^0.12\(lir@net),intensity
(midf@hev)^0.15\(psi@urg),Compositional expression using (A@B)^X\(C@D),(midf@hev)^0.15\(psi@urg),intensity
(par@hab)^0.19\(slo@ash),Compositional expression using (A@B)^X\(C@D),(par@hab)^0.19\(slo@ash),intensity
(poi@cul)^0.85\(mov@jnz),Compositional expression using (A@B)^X\(C@D),(poi@cul)^0.85\(mov@jnz),intensity
(dor@wit)^0.40\(epistemology@pro),Compositional expression using (A@B)^X\(C@D),(dor@wit)^0.40\(epistemology@pro),intensity
(add@wrk)^0.76\(generic@emp),Compositional expression using (A@B)^X\(C@D),(add@wrk)^0.76\(generic@emp),intensity
(lok@bou)^0.15\(wet@rhy),Compositional expression using (A@B)^X\(C@D),(lok@bou)^0.15\(wet@rhy),intensity
(nod@cas)^0.78\(exc@ang),Compositional expression using (A@B)^X\(C@D),(nod@cas)^0.78\(exc@ang),intensity
(hei@den)^0.64\(rst@wri),Compositional expression using (A@B)^X\(C@D),(hei@den)^0.64\(rst@wri),intensity
(pty@lad)^0.71\(mut@fly),Compositional expression using (A@B)^X\(C@D),(pty@lad)^0.71\(mut@fly),intensity
(hor@mos)^0.73\(nev@trait),Compositional expression using (A@B)^X\(C@D),(hor@mos)^0.73\(nev@trait),intensity
(twi@lad)^0.78\(iff@sky),Compositional expression using (A@B)^X\(C@D),(twi@lad)^0.78\(iff@sky),intensity
(not@gue)^0.33\(eas@ocp),Compositional expression using (A@B)^X\(C@D),(not@gue)^0.33\(eas@ocp),intensity
(coa@vec)^0.87\(kei@prx),Compositional expression using (A@B)^X\(C@D),(coa@vec)^0.87\(kei@prx),intensity
(ion@cut)^0.83\(mcal@pov),Compositional expression using (A@B)^X\(C@D),(ion@cut)^0.83\(mcal@pov),intensity
(sub@now)^0.24\(drv@ray),Compositional expression using (A@B)^X\(C@D),(sub@now)^0.24\(drv@ray),intensity
(hbt@fee)^0.54\(ubu@union),Compositional expression using (A@B)^X\(C@D),(hbt@fee)^0.54\(ubu@union),intensity
(morphism@ten)^0.53\(mtc@wai),Compositional expression using (A@B)^X\(C@D),(morphism@ten)^0.53\(mtc@wai),intensity
(bug@lio)^0.11\(tru@ded),Compositional expression using (A@B)^X\(C@D),(bug@lio)^0.11\(tru@ded),intensity
(umi@sprs)^0.51\(boa@bng),Compositional expression using (A@B)^X\(C@D),(umi@sprs)^0.51\(boa@bng),intensity
(pit@meit)^0.79\(prl@mam),Compositional expression using (A@B)^X\(C@D),(pit@meit)^0.79\(prl@mam),intensity
(jun@tok)^0.35\(lir@netw),Compositional expression using (A@B)^X\(C@D),(jun@tok)^0.35\(lir@netw),intensity
(sou@ble)^0.63\(vap@tow),Compositional expression using (A@B)^X\(C@D),(sou@ble)^0.63\(vap@tow),intensity
(wid@est)^0.37\(trampoline@cyc),Compositional expression using (A@B)^X\(C@D),(wid@est)^0.37\(trampoline@cyc),intensity
(ene@win)^0.23\(hea@shp),Compositional expression using (A@B)^X\(C@D),(ene@win)^0.23\(hea@shp),intensity
(nea@elb)^0.90\(bre@whn),Compositional expression using (A@B)^X\(C@D),(nea@elb)^0.90\(bre@whn),intensity
(dog@delegate)^0.24\(beg@dam),Compositional expression using (A@B)^X\(C@D),(dog@delegate)^0.24\(beg@dam),intensity
(tbl@now)^0.29\(dus@kol),Compositional expression using (A@B)^X\(C@D),(tbl@now)^0.29\(dus@kol),intensity
(alg@lif)^0.58\(the@cre),Compositional expression using (A@B)^X\(C@D),(alg@lif)^0.58\(the@cre),intensity
(pin@you)^0.33\(hur@aut),Compositional expression using (A@B)^X\(C@D),(pin@you)^0.33\(hur@aut),intensity
(com@cup)^0.28\(gal@giv),Compositional expression using (A@B)^X\(C@D),(com@cup)^0.28\(gal@giv),intensity
(tra@rcv)^0.80\(cli@lnk),Compositional expression using (A@B)^X\(C@D),(tra@rcv)^0.80\(cli@lnk),intensity
(ulk@wak)^0.55\(fmt@fru),Compositional expression using (A@B)^X\(C@D),(ulk@wak)^0.55\(fmt@fru),intensity
(unf@pro)^0.22\(kni@crsn),Compositional expression using (A@B)^X\(C@D),(unf@pro)^0.22\(kni@crsn),intensity
(lus@hok)^0.67\(tow@tas),Compositional expression using (A@B)^X\(C@D),(lus@hok)^0.67\(tow@tas),intensity
(eco@whn)^0.19\(cls@lex),Compositional expression using (A@B)^X\(C@D),(eco@whn)^0.19\(cls@lex),intensity
(abl@aes)^0.87\(spr@ism),Compositional expression using (A@B)^X\(C@D),(abl@aes)^0.87\(spr@ism),intensity
(drft@gar)^0.10\(kne@aro),Compositional expression using (A@B)^X\(C@D),(drft@gar)^0.10\(kne@aro),intensity
(tuple@cos)^0.36\(awt@ans),Compositional expression using (A@B)^X\(C@D),(tuple@cos)^0.36\(awt@ans),intensity
(anc@bri)^0.73\(lattice@gnd),Compositional expression using (A@B)^X\(C@D),(anc@bri)^0.73\(lattice@gnd),intensity
(coa@fiber)^0.65\(ergo@bod),Compositional expression using (A@B)^X\(C@D),(coa@fiber)^0.65\(ergo@bod),intensity
(cry@mat)^0.58\(snc@shp),Compositional expression using (A@B)^X\(C@D),(cry@mat)^0.58\(snc@shp),intensity
(por@smo)^0.34\(duc@srv),Compositional expression using (A@B)^X\(C@D),(por@smo)^0.34\(duc@srv),intensity
(phenomenology@epi)^0.20\(neu@umi),Compositional expression using (A@B)^X\(C@D),(phenomenology@epi)^0.20\(neu@umi),intensity
(src@apt)^0.50\(est@ign),Compositional expression using (A@B)^X\(C@D),(src@apt)^0.50\(est@ign),intensity
(eid@attn)^0.52\(rdy@jui),Compositional expression using (A@B)^X\(C@D),(eid@attn)^0.52\(rdy@jui),intensity
(rst@fol)^0.72\(der@upd),Compositional expression using (A@B)^X\(C@D),(rst@fol)^0.72\(der@upd),intensity
(gnd@stb)^0.62\(cod@saf),Compositional expression using (A@B)^X\(C@D),(gnd@stb)^0.62\(cod@saf),intensity
(nir@frut)^0.37\(jui@sil),Compositional expression using (A@B)^X\(C@D),(nir@frut)^0.37\(jui@sil),intensity
(upd@liz)^0.75\(nit@gol),Compositional expression using (A@B)^X\(C@D),(upd@liz)^0.75\(nit@gol),intensity
(hei@phy)^0.76\(dec@pai),Compositional expression using (A@B)^X\(C@D),(hei@phy)^0.76\(dec@pai),intensity
(clr@bri)^0.79\(cup@rig),Compositional expression using (A@B)^X\(C@D),(clr@bri)^0.79\(cup@rig),intensity
(aer@stg)^0.69\(gua@dst),Compositional expression using (A@B)^X\(C@D),(aer@stg)^0.69\(gua@dst),intensity
(rit@sma)^0.89\(goa@abo),Compositional expression using (A@B)^X\(C@D),(rit@sma)^0.89\(goa@abo),intensity
(lan@sto)^0.84\(frt@setl),Compositional expression using (A@B)^X\(C@D),(lan@sto)^0.84\(frt@setl),intensity
(kni@adj)^0.33\(vlu@mon),Compositional expression using (A@B)^X\(C@D),(kni@adj)^0.33\(vlu@mon),intensity
(cof@wis)^0.31\(big@coo),Compositional expression using (A@B)^X\(C@D),(cof@wis)^0.31\(big@coo),intensity
(per@sna)^0.59\(oxy@pru),Compositional expression using (A@B)^X\(C@D),(per@sna)^0.59\(oxy@pru),intensity
(int@stk)^0.82\(dee@cir),Compositional expression using (A@B)^X\(C@D),(int@stk)^0.82\(dee@cir),intensity
(nut@strt)^0.90\(cul@dra),Compositional expression using (A@B)^X\(C@D),(nut@strt)^0.90\(cul@dra),intensity
(meit@hei)^0.78\(gal@fwd),Compositional expression using (A@B)^X\(C@D),(meit@hei)^0.78\(gal@fwd),intensity
(rad@wak)^0.54\(fab@idl),Compositional expression using (A@B)^X\(C@D),(rad@wak)^0.54\(fab@idl),intensity
(cpu@bel)^0.35\(chst@trv),Compositional expression using (A@B)^X\(C@D),(cpu@bel)^0.35\(chst@trv),intensity
(fht@fut)^0.94\(les@gvn),Compositional expression using (A@B)^X\(C@D),(fht@fut)^0.94\(les@gvn),intensity
(brg@hos)^0.74\(isl@skp),Compositional expression using (A@B)^X\(C@D),(brg@hos)^0.74\(isl@skp),intensity
(snc@ahi)^0.31\(ave@bli),Compositional expression using (A@B)^X\(C@D),(snc@ahi)^0.31\(ave@bli),intensity
(dew@rul)^0.53\(ity@sli),Compositional expression using (A@B)^X\(C@D),(dew@rul)^0.53\(ity@sli),intensity
(aim@san)^0.56\(pie@variance),Compositional expression using (A@B)^X\(C@D),(aim@san)^0.56\(pie@variance),intensity
(sgl@ana)^0.27\(embd@own),Compositional expression using (A@B)^X\(C@D),(sgl@ana)^0.27\(embd@own),intensity
(hbt@trd)^0.86\(prf@var),Compositional expression using (A@B)^X\(C@D),(hbt@trd)^0.86\(prf@var),intensity
(cus@cof)^0.33\(mtr@enc),Compositional expression using (A@B)^X\(C@D),(cus@cof)^0.33\(mtr@enc),intensity
(rcr@dfc)^0.25\(rea@sgl),Compositional expression using (A@B)^X\(C@D),(rcr@dfc)^0.25\(rea@sgl),intensity
(cut@eas)^0.24\(see@rea),Compositional expression using (A@B)^X\(C@D),(cut@eas)^0.24\(see@rea),intensity
(nan@poo)^0.24\(sat@gnr),Compositional expression using (A@B)^X\(C@D),(nan@poo)^0.24\(sat@gnr),intensity
(inf@sic)^0.37\(ext@box),Compositional expression using (A@B)^X\(C@D),(inf@sic)^0.37\(ext@box),intensity
(mem@fut)^0.38\(setl@glu),Compositional expression using (A@B)^X\(C@D),(mem@fut)^0.38\(setl@glu),intensity
(lin@dut)^0.55\(hab@tig),Compositional expression using (A@B)^X\(C@D),(lin@dut)^0.55\(hab@tig),intensity
(lay@chkn)^0.93\(avi@rtr),Compositional expression using (A@B)^X\(C@D),(lay@chkn)^0.93\(avi@rtr),intensity
(lft@tak)^0.24\(lus@cir),Compositional expression using (A@B)^X\(C@D),(lft@tak)^0.24\(lus@cir),intensity
(kil@rum)^0.21\(sco@rar),Compositional expression using (A@B)^X\(C@D),(kil@rum)^0.21\(sco@rar),intensity
(result@key)^0.63\(neu@con),Compositional expression using (A@B)^X\(C@D),(result@key)^0.63\(neu@con),intensity
